_id,timestamp,uiVersion,user ID,userID,event,parameter,__v
64f0cbf2c17701856ff23a11,2023-08-31T17:20:50.365Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:681,0
64f0cbf2c17701856ff23a13,2023-08-31T17:20:50.380Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:685,0
64f0cbf2c17701856ff23a15,2023-08-31T17:20:50.397Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:689,0
64f0cbf2c17701856ff23a17,2023-08-31T17:20:50.414Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:700,0
64f0cbf2c17701856ff23a19,2023-08-31T17:20:50.429Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:715,0
64f0cbf2c17701856ff23a1b,2023-08-31T17:20:50.448Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:744,0
64f0cbf2c17701856ff23a1d,2023-08-31T17:20:50.464Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:785,0
64f0cbf2c17701856ff23a1f,2023-08-31T17:20:50.482Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:830,0
64f0cbf2c17701856ff23a21,2023-08-31T17:20:50.497Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:870,0
64f0cbf2c17701856ff23a23,2023-08-31T17:20:50.513Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:900,0
64f0cbf2c17701856ff23a25,2023-08-31T17:20:50.528Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:930,0
64f0cbf2c17701856ff23a27,2023-08-31T17:20:50.549Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:956,0
64f0cbf2c17701856ff23a29,2023-08-31T17:20:50.563Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:967,0
64f0cbf2c17701856ff23a2b,2023-08-31T17:20:50.580Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:981,0
64f0cbf2c17701856ff23a2d,2023-08-31T17:20:50.598Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:993,0
64f0cbf2c17701856ff23a2f,2023-08-31T17:20:50.615Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:996,0
64f0cbf2c17701856ff23a31,2023-08-31T17:20:50.645Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:1000,0
64f0cbf2c17701856ff23a33,2023-08-31T17:20:50.882Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:996,0
64f0cbf2c17701856ff23a35,2023-08-31T17:20:50.914Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:993,0
64f0cbf3c17701856ff23a37,2023-08-31T17:20:50.931Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:978,0
64f0cbf3c17701856ff23a39,2023-08-31T17:20:50.946Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:963,0
64f0cbf3c17701856ff23a3b,2023-08-31T17:20:50.963Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:937,0
64f0cbf3c17701856ff23a3d,2023-08-31T17:20:50.981Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:885,0
64f0cbf3c17701856ff23a3f,2023-08-31T17:20:50.998Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:848,0
64f0cbf3c17701856ff23a41,2023-08-31T17:20:51.014Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:815,0
64f0cbf3c17701856ff23a45,2023-08-31T17:20:51.048Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:711,0
64f0cbf3c17701856ff23a47,2023-08-31T17:20:51.065Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:637,0
64f0cbf3c17701856ff23a49,2023-08-31T17:20:51.079Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:544,0
64f0cbf3c17701856ff23a4b,2023-08-31T17:20:51.098Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:448,0
64f0cbf3c17701856ff23a4f,2023-08-31T17:20:51.131Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:289,0
64f0cbf3c17701856ff23a51,2023-08-31T17:20:51.148Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:222,0
64f0cbf3c17701856ff23a53,2023-08-31T17:20:51.162Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:144,0
64f0cbf3c17701856ff23a55,2023-08-31T17:20:51.181Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:119,0
64f0cbf3c17701856ff23a43,2023-08-31T17:20:51.028Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:778,0
64f0cbf3c17701856ff23a59,2023-08-31T17:20:51.215Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:78,0
64f0cbf3c17701856ff23a5b,2023-08-31T17:20:51.230Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:70,0
64f0cbf3c17701856ff23a5d,2023-08-31T17:20:51.245Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:67,0
64f0cbf3c17701856ff23a4d,2023-08-31T17:20:51.113Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:348,0
64f0cbf3c17701856ff23a5f,2023-08-31T17:20:51.265Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:63,0
64f0cbf3c17701856ff23a57,2023-08-31T17:20:51.195Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:93,0
64f0cbf3c17701856ff23a61,2023-08-31T17:20:51.813Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:67,0
64f0cbf3c17701856ff23a63,2023-08-31T17:20:51.831Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:74,0
64f0cbf3c17701856ff23a67,2023-08-31T17:20:51.864Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:130,0
64f0cbf3c17701856ff23a65,2023-08-31T17:20:51.847Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:85,0
64f0cbf3c17701856ff23a69,2023-08-31T17:20:51.878Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:152,0
64f0cbf3c17701856ff23a6b,2023-08-31T17:20:51.898Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:263,0
64f0cbf3c17701856ff23a6d,2023-08-31T17:20:51.913Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:344,0
64f0cbf3c17701856ff23a6f,2023-08-31T17:20:51.928Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:437,0
64f0cbf4c17701856ff23a71,2023-08-31T17:20:51.946Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:541,0
64f0cbf4c17701856ff23a75,2023-08-31T17:20:51.980Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:681,0
64f0cbf4c17701856ff23a73,2023-08-31T17:20:51.962Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:611,0
64f0cbf4c17701856ff23a77,2023-08-31T17:20:51.998Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:715,0
64f0cbf4c17701856ff23a79,2023-08-31T17:20:52.014Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:741,0
64f0cbf4c17701856ff23a7b,2023-08-31T17:20:52.031Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:756,0
64f0cbf4c17701856ff23a7d,2023-08-31T17:20:52.064Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:759,0
64f0cbf4c17701856ff23a7f,2023-08-31T17:20:52.293Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:763,0
64f0cbf4c17701856ff23a81,2023-08-31T17:20:52.302Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:767,0
64f0cbf4c17701856ff23a83,2023-08-31T17:20:52.313Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:770,0
64f0cbf4c17701856ff23a85,2023-08-31T17:20:52.331Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:781,0
64f0cbf4c17701856ff23a87,2023-08-31T17:20:52.347Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:793,0
64f0cbf4c17701856ff23a89,2023-08-31T17:20:52.363Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:796,0
64f0cbf4c17701856ff23a8b,2023-08-31T17:20:52.378Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:800,0
64f0cbf4c17701856ff23a8d,2023-08-31T17:20:52.446Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:796,0
64f0cbf4c17701856ff23a8f,2023-08-31T17:20:52.465Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:793,0
64f0cbf4c17701856ff23a91,2023-08-31T17:20:52.479Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:789,0
64f0cbf4c17701856ff23a93,2023-08-31T17:20:52.496Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:778,0
64f0cbf4c17701856ff23a95,2023-08-31T17:20:52.513Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:756,0
64f0cbf4c17701856ff23a97,2023-08-31T17:20:52.530Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:700,0
64f0cbf4c17701856ff23a99,2023-08-31T17:20:52.545Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:656,0
64f0cbf4c17701856ff23a9b,2023-08-31T17:20:52.563Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:604,0
64f0cbf4c17701856ff23a9d,2023-08-31T17:20:52.581Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:570,0
64f0cbf4c17701856ff23a9f,2023-08-31T17:20:52.598Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:537,0
64f0cbf4c17701856ff23aa1,2023-08-31T17:20:52.614Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:519,0
64f0cbf4c17701856ff23aa3,2023-08-31T17:20:52.631Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:507,0
64f0cbf4c17701856ff23aa5,2023-08-31T17:20:52.646Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:504,0
64f0cbf4c17701856ff23aa7,2023-08-31T17:20:52.695Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:507,0
64f0cbf4c17701856ff23aa9,2023-08-31T17:20:52.715Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:537,0
64f0cbf4c17701856ff23aab,2023-08-31T17:20:52.728Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:630,0
64f0cbf4c17701856ff23aad,2023-08-31T17:20:52.748Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:711,0
64f0cbf4c17701856ff23aaf,2023-08-31T17:20:52.762Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:837,0
64f0cbf4c17701856ff23ab1,2023-08-31T17:20:52.779Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:948,0
64f0cbf4c17701856ff23ab3,2023-08-31T17:20:52.796Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:1000,0
64f0cbf5c17701856ff23ab5,2023-08-31T17:20:53.028Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:978,0
64f0cbf5c17701856ff23ab7,2023-08-31T17:20:53.048Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:937,0
64f0cbf5c17701856ff23ab9,2023-08-31T17:20:53.064Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:904,0
64f0cbf5c17701856ff23abb,2023-08-31T17:20:53.080Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:889,0
64f0cbf5c17701856ff23abd,2023-08-31T17:20:53.097Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:867,0
64f0cbf5c17701856ff23abf,2023-08-31T17:20:53.111Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:852,0
64f0cbf5c17701856ff23ac1,2023-08-31T17:20:53.131Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:841,0
64f0cbf5c17701856ff23ac3,2023-08-31T17:20:53.147Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:830,0
64f0cbf5c17701856ff23ac5,2023-08-31T17:20:53.162Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:819,0
64f0cbf5c17701856ff23ac7,2023-08-31T17:20:53.180Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:811,0
64f0cbf5c17701856ff23ac9,2023-08-31T17:20:53.197Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:807,0
64f0cbf5c17701856ff23acb,2023-08-31T17:20:53.215Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:804,0
64f0cbf5c17701856ff23acd,2023-08-31T17:20:53.231Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:800,0
64f0cbf5c17701856ff23acf,2023-08-31T17:20:53.263Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:796,0
64f0cbf5c17701856ff23ad1,2023-08-31T17:20:53.280Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:785,0
64f0cbf5c17701856ff23ad3,2023-08-31T17:20:53.296Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:774,0
64f0cbf5c17701856ff23ad5,2023-08-31T17:20:53.311Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:763,0
64f0cbf5c17701856ff23ad7,2023-08-31T17:20:53.332Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:756,0
64f0cbf5c17701856ff23ad9,2023-08-31T17:20:53.481Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:759,0
64f0cbf5c17701856ff23adb,2023-08-31T17:20:53.548Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:763,0
64f0cbf5c17701856ff23add,2023-08-31T17:20:53.581Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:767,0
64f0cbf5c17701856ff23adf,2023-08-31T17:20:53.598Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:770,0
64f0cbf5c17701856ff23ae1,2023-08-31T17:20:53.612Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:778,0
64f0cbf5c17701856ff23ae3,2023-08-31T17:20:53.630Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:781,0
64f0cbf5c17701856ff23ae5,2023-08-31T17:20:53.647Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:793,0
64f0cbf5c17701856ff23ae7,2023-08-31T17:20:53.663Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:804,0
64f0cbf5c17701856ff23ae9,2023-08-31T17:20:53.679Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:815,0
64f0cbf5c17701856ff23aeb,2023-08-31T17:20:53.698Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:826,0
64f0cbf5c17701856ff23aed,2023-08-31T17:20:53.713Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:837,0
64f0cbf5c17701856ff23aef,2023-08-31T17:20:53.729Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:848,0
64f0cbf5c17701856ff23af1,2023-08-31T17:20:53.741Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:856,0
64f0cbfcc17701856ff23af3,2023-08-31T17:21:00.217Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:848,0
64f0cbfcc17701856ff23af5,2023-08-31T17:21:00.364Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:867,0
64f0cbfcc17701856ff23af7,2023-08-31T17:21:00.379Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:907,0
64f0cbfcc17701856ff23af9,2023-08-31T17:21:00.395Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:963,0
64f0cbfcc17701856ff23afb,2023-08-31T17:21:00.414Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:1000,0
64f0cbfcc17701856ff23afd,2023-08-31T17:21:00.729Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:922,0
64f0cbfcc17701856ff23aff,2023-08-31T17:21:00.749Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:804,0
64f0cbfcc17701856ff23b01,2023-08-31T17:21:00.764Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:763,0
64f0cbfcc17701856ff23b03,2023-08-31T17:21:00.781Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:685,0
64f0cbfcc17701856ff23b05,2023-08-31T17:21:00.795Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:604,0
64f0cbfcc17701856ff23b07,2023-08-31T17:21:00.811Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:519,0
64f0cbfcc17701856ff23b09,2023-08-31T17:21:00.829Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:459,0
64f0cbfcc17701856ff23b0b,2023-08-31T17:21:00.848Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:433,0
64f0cbfcc17701856ff23b0d,2023-08-31T17:21:00.862Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:404,0
64f0cbfcc17701856ff23b0f,2023-08-31T17:21:00.880Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:389,0
64f0cbfcc17701856ff23b11,2023-08-31T17:21:00.898Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:381,0
64f0cbfcc17701856ff23b13,2023-08-31T17:21:00.914Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:378,0
64f0cbfdc17701856ff23b15,2023-08-31T17:21:00.931Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:374,0
64f0cbfdc17701856ff23b17,2023-08-31T17:21:00.961Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:370,0
64f0cbfdc17701856ff23b19,2023-08-31T17:21:00.998Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:367,0
64f0cbfdc17701856ff23b1b,2023-08-31T17:21:01.015Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:363,0
64f0cbfdc17701856ff23b1d,2023-08-31T17:21:01.047Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:359,0
64f0cbfdc17701856ff23b1f,2023-08-31T17:21:01.196Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:356,0
64f0cc03c17701856ff23b21,2023-08-31T17:21:07.381Z,2,1017,1017,modify_value_categorical,Purpose#Prefrences_acceptable_values:credit_card,0
64f0cc04c17701856ff23b23,2023-08-31T17:21:08.009Z,2,1017,1017,modify_value_categorical,Purpose#Prefrences_acceptable_values:medical,0
64f0cc04c17701856ff23b25,2023-08-31T17:21:08.734Z,2,1017,1017,modify_value_categorical,Purpose#Prefrences_acceptable_values:renewable_energy,0
64f0cc1fc17701856ff23b27,2023-08-31T17:21:35.596Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:774,0
64f0cc22c17701856ff23b29,2023-08-31T17:21:38.049Z,2,1017,1017,interface_2,resubmit_loan_plan,0
64f0cc4ec17701856ff23b2b,2023-08-31T17:22:22.756Z,2,1017,1017,smily_interaction,#education#Assoc-voc#Prof-school#occupation#Prof-specialty#Exec-managerial#workclass#Private#Federal-gov#hardship_flag#N#Y#smily_value#5,0
64f0cc4fc17701856ff23b2d,2023-08-31T17:22:23.592Z,2,1017,1017,smily_interaction,#education#Assoc-voc#Prof-school#occupation#Prof-specialty#Exec-managerial#workclass#Private#Federal-gov#hardship_flag#N#Y#smily_value#3,0
64f0cc50c17701856ff23b2f,2023-08-31T17:22:24.038Z,2,1017,1017,smily_interaction,#education#Assoc-voc#Prof-school#occupation#Prof-specialty#Exec-managerial#workclass#Private#Federal-gov#hardship_flag#N#Y#smily_value#5,0
64f0cc5ac17701856ff23b31,2023-08-31T17:22:34.159Z,2,1017,1017,smily_interaction,#education#Assoc-voc#Prof-school#occupation#Prof-specialty#Exec-managerial#workclass#Private#Federal-gov#hardship_flag#N#Y#smily_value#1,0
64f0cc61c17701856ff23b33,2023-08-31T17:22:41.400Z,2,1017,1017,modify_plan_button,#CLICKED#education#Assoc-voc#Prof-school#occupation#Prof-specialty#Exec-managerial#workclass#Private#Federal-gov#hardship_flag#N#Y,0
64f0cc73c17701856ff23b35,2023-08-31T17:22:59.829Z,2,1017,1017,interface_2,resubmit_loan_plan,0
64f0cca7c17701856ff23b37,2023-08-31T17:23:51.593Z,2,1017,1017,smily_interaction,#education#Assoc-voc#Prof-school#hours_per_week#40#51#occupation#Prof-specialty#Exec-managerial#workclass#Private#Federal-gov#hardship_flag#N#Y#home_ownership#RENT#OWN#smily_value#5,0
64f0cca8c17701856ff23b39,2023-08-31T17:23:52.812Z,2,1017,1017,keep_plan_button,#CLICKED##education#Assoc-voc#Prof-school#hours_per_week#40#51#occupation#Prof-specialty#Exec-managerial#workclass#Private#Federal-gov#hardship_flag#N#Y#home_ownership#RENT#OWN,0
64f0ce96c17701856ff23b3b,2023-08-31T17:32:06.121Z,1,1017,1017,session_started,"""clicked#1017""",0
64f0cea7c17701856ff23b3d,2023-08-31T17:32:23.576Z,1,1017,1017,request_plans_button,clicked,0
64f0cec3c17701856ff23b3f,2023-08-31T17:32:51.473Z,1,1017,1017,smily_interaction#4,@education#Bachelors#Prof-school@occupation#Prof-specialty#Exec-managerial@workclass#Self-emp-not-inc#Federal-gov@hardship_flag#N#Y,0
64f0ced0c17701856ff23b41,2023-08-31T17:33:04.107Z,1,1017,1017,level_of_difficulty,education#4,0
64f0ced1c17701856ff23b43,2023-08-31T17:33:05.190Z,1,1017,1017,level_of_difficulty,education#5,0
64f0ced1c17701856ff23b45,2023-08-31T17:33:05.573Z,1,1017,1017,level_of_difficulty,education#4,0
64f0ced5c17701856ff23b47,2023-08-31T17:33:09.672Z,1,1017,1017,level_of_difficulty,occupation#2,0
64f0cedbc17701856ff23b49,2023-08-31T17:33:15.627Z,1,1017,1017,change_acceptable_values,education#Masters,0
64f0ceeec17701856ff23b4b,2023-08-31T17:33:34.187Z,1,1017,1017,level_of_difficulty,workclass#4,0
64f0cf13c17701856ff23b4d,2023-08-31T17:34:11.330Z,1,1017,1017,propose_new_plan_btn,@education#Bachelors#Prof-school@occupation#Prof-specialty#Exec-managerial@workclass#Self-emp-not-inc#Federal-gov@hardship_flag#N#Y@overalSatisfication4,0
64f0cf4dc17701856ff23b4f,2023-08-31T17:35:08.895Z,1,1017,1017,smily_interaction#5,@hours_per_week#50#61@occupation#Prof-specialty#Exec-managerial@workclass#Self-emp-not-inc#Federal-gov@hardship_flag#N#Y,0
64f0cf57c17701856ff23b51,2023-08-31T17:35:19.071Z,1,1017,1017,keep_plan_button,@hours_per_week#50#61@occupation#Prof-specialty#Exec-managerial@workclass#Self-emp-not-inc#Federal-gov@hardship_flag#N#Y,0
64f0d397c17701856ff23b53,2023-08-31T17:53:26.912Z,1,1018,1018,session_started,"""clicked#1018""",0
64f0d3bcc17701856ff23b55,2023-08-31T17:54:04.651Z,1,1018,1018,request_plans_button,clicked,0
64f0d432c17701856ff23b57,2023-08-31T17:56:02.485Z,1,1018,1018,smily_interaction#5,@education#Bachelors#Prof-school@occupation#Prof-specialty#Exec-managerial@workclass#Self-emp-not-inc#Federal-gov@hardship_flag#N#Y,0
64f0d45ac17701856ff23b59,2023-08-31T17:56:42.066Z,1,1018,1018,level_of_difficulty,education#4,0
64f0d45cc17701856ff23b5b,2023-08-31T17:56:44.001Z,1,1018,1018,level_of_difficulty,education#5,0
64f0d45cc17701856ff23b5d,2023-08-31T17:56:44.918Z,1,1018,1018,level_of_difficulty,education#4,0
64f0d45dc17701856ff23b5f,2023-08-31T17:56:45.918Z,1,1018,1018,level_of_difficulty,education#5,0
64f0d468c17701856ff23b61,2023-08-31T17:56:56.289Z,1,1018,1018,level_of_difficulty,occupation#4,0
64f0d480c17701856ff23b63,2023-08-31T17:57:20.251Z,1,1018,1018,level_of_difficulty,workclass#4,0
64f0d48bc17701856ff23b65,2023-08-31T17:57:31.238Z,1,1018,1018,level_of_difficulty,hardship_flag#5,0
64f0d4aac17701856ff23b67,2023-08-31T17:58:02.719Z,1,1018,1018,change_acceptable_values,workclass#Local-gov,0
64f0d4afc17701856ff23b69,2023-08-31T17:58:07.727Z,1,1018,1018,change_acceptable_values,"workclass#Local-gov,State-gov",0
64f0d4b7c17701856ff23b6b,2023-08-31T17:58:15.424Z,1,1018,1018,change_acceptable_values,hardship_flag#Y,0
64f0d4cdc17701856ff23b6d,2023-08-31T17:58:37.718Z,1,1018,1018,propose_new_plan_btn,@education#Bachelors#Prof-school@occupation#Prof-specialty#Exec-managerial@workclass#Self-emp-not-inc#Federal-gov@hardship_flag#N#Y@overalSatisfication5,0
